CustomerKey,Amount,Frequency,Recency
13782,"$6,512.19 ",3,807
13789,"$4,397.75 ",2,1088
13791,$107.85 ,2,842
13798,$136.36 ,2,725
13800,"$3,262.83 ",2,960
13805,$28.98 ,1,946
13807,"$4,506.76 ",2,1003
13814,$230.04 ,2,992
13816,$260.83 ,2,853
13823,"$5,393.31 ",3,777
13825,$37.29 ,1,858
13830,$284.56 ,2,721
13832,$24.27 ,1,1016
13839,"$3,242.83 ",2,925
13841,"$6,624.60 ",3,805
13848,$61.45 ,1,1055
13850,$56.97 ,1,941
13855,"$3,095.52 ",2,1038
14334,"$1,848.91 ",2,963
14341,$244.12 ,4,708
14343,"$1,839.92 ",2,974
14348,"$2,989.38 ",2,891
14350,$71.95 ,1,834
14357,"$3,337.71 ",2,933
14359,$256.24 ,3,777
14366,"$1,897.88 ",2,917
14368,$85.48 ,1,716
14373,$75.97 ,1,923
14375,$39.98 ,1,912
14382,"$3,373.91 ",2,932
14384,$93.97 ,1,816
14391,$21.98 ,1,828
14393,$31.97 ,1,823
14398,"$1,804.92 ",2,917
14400,"$3,357.40 ",2,900
14407,$64.47 ,1,727
14409,$85.48 ,1,913
14416,$769.49 ,1,955
14418,"$1,928.93 ",2,939
14423,$141.91 ,2,960
14425,"$8,332.30 ",3,933
14427,"$8,451.26 ",3,856
14432,$21.98 ,1,840
14434,"$3,396.40 ",2,909
14441,$141.98 ,1,982
14443,$21.98 ,1,1015
14448,"$3,370.41 ",2,891
14450,$180.98 ,1,952
14452,"$3,377.40 ",2,906
14457,"$3,359.90 ",2,888
14459,"$4,775.01 ",2,838
14466,$90.47 ,1,809
14468,$7.28 ,1,1053
14473,"$3,413.92 ",2,890
14475,$7.28 ,1,988
14477,"$3,342.41 ",2,887
14482,$89.97 ,1,725
14484,"$3,345.40 ",2,912
14491,$127.28 ,1,949
14493,$54.96 ,1,756
14500,$64.47 ,1,715
14502,$122.26 ,3,823
14507,$39.98 ,1,1052
14509,$163.99 ,1,823
14516,$78.98 ,2,901
14518,$126.95 ,2,882
14525,"$6,665.58 ",3,796
14527,$4.99 ,1,781
14532,$21.98 ,1,1021
14534,$36.96 ,1,787
14541,"$4,397.75 ",2,833
14543,$42.28 ,1,909
14550,$48.97 ,1,845
14552,$103.97 ,2,770
14557,$117.96 ,2,707
14559,"$1,547.57 ",2,941
14566,$401.49 ,3,823
14568,$54.96 ,1,998
15050,"$4,206.24 ",2,914
15052,$44.57 ,2,765
15059,"$6,793.54 ",3,741
15061,"$2,781.54 ",2,883
15068,$80.94 ,1,970
15070,"$2,770.82 ",2,833
15075,$74.98 ,2,774
15077,"$6,673.53 ",3,742
15084,"$6,999.09 ",3,887
15086,"$6,958.57 ",3,860
15093,"$7,265.65 ",3,781
15095,"$7,255.66 ",3,752
15100,"$6,952.58 ",3,907
15102,$97.35 ,2,766
15109,$119.98 ,1,931
15111,$78.98 ,1,714
15118,"$8,301.31 ",3,863
15120,"$5,217.70 ",3,785
15125,$81.26 ,2,757
15127,"$5,182.73 ",3,757
15134,"$5,151.71 ",3,762
15136,$62.27 ,2,844
15143,"$4,366.41 ",2,814
15145,"$4,368.70 ",2,796
15150,"$4,379.08 ",2,821
15152,"$4,464.57 ",2,801
15154,$109.97 ,2,729
15159,$7.28 ,1,774
15161,$7.28 ,1,1041
15168,$39.98 ,1,832
15170,"$4,391.41 ",2,815
15175,"$4,850.33 ",2,797
15177,$7.28 ,1,766
15179,"$4,444.89 ",2,802
15184,"$4,441.38 ",2,821
15186,$86.76 ,2,725
15193,"$3,209.93 ",2,856
15195,"$3,154.95 ",2,858
15200,"$3,142.97 ",2,875
15202,$12.94 ,1,885
15204,"$4,444.07 ",2,807
15209,"$2,916.56 ",2,824
15211,"$2,910.90 ",2,772
15218,"$4,399.08 ",2,822
15215,"$4,468.56 ",2,810
15216,$101.74 ,2,998
15230,$242.95 ,2,716
15231,$90.75 ,2,715
15232,$39.97 ,2,864
15233,$59.98 ,2,833
15246,$21.98 ,1,948
15247,$7.28 ,1,966
15248,$64.47 ,1,782
15249,$46.47 ,1,848
15250,$56.97 ,1,970
15263,$78.96 ,2,704
15264,$38.98 ,2,849
15265,"$2,897.57 ",2,793
15266,"$2,935.37 ",2,776
15280,"$3,114.94 ",2,864
15281,$39.98 ,1,1016
15282,$7.28 ,1,816
15283,$865.95 ,1,812
15765,"$4,369.09 ",2,777
15766,$62.27 ,2,924
15767,"$4,379.09 ",2,788
15768,"$3,124.96 ",2,828
15781,"$3,209.94 ",2,843
15782,$7.28 ,1,746
15783,$98.96 ,2,799
15784,"$4,379.09 ",2,779
15798,$98.96 ,2,934
15799,"$4,423.38 ",2,778
15800,"$4,399.08 ",2,764
15801,"$4,381.38 ",2,764
15815,$141.83 ,3,736
15816,$188.02 ,3,942
15817,$64.47 ,1,962
15818,$4.99 ,1,746
15831,"$2,646.36 ",2,1031
15832,"$2,611.41 ",2,999
15833,"$2,611.41 ",2,972
15834,"$1,322.98 ",2,1028
15835,$93.97 ,1,755
15848,$39.98 ,1,734
15849,$7.28 ,1,931
15850,"$4,813.04 ",2,750
15851,"$3,198.46 ",2,847
15865,"$1,416.95 ",2,991
15866,$145.82 ,3,772
15867,$7.28 ,1,748
15868,$166.51 ,3,702
15882,"$1,372.46 ",2,990
15883,$89.95 ,1,1001
15884,$39.98 ,1,968
15885,"$1,397.95 ",2,978
15898,$7.28 ,1,786
15899,"$3,133.95 ",2,854
15900,$699.97 ,1,1028
15901,"$1,376.97 ",2,942
15915,"$3,102.98 ",2,824
15916,"$4,793.27 ",2,756
15917,"$4,679.06 ",2,737
15918,"$3,149.95 ",2,827
15932,"$7,186.39 ",3,862
15933,"$6,931.88 ",3,842
15934,"$3,147.95 ",2,844
15935,$7.28 ,1,987
15948,"$3,092.96 ",2,840
15949,"$3,157.97 ",2,854
15950,$7.28 ,1,813
15951,$39.98 ,1,984
15952,"$3,174.95 ",2,843
15965,"$3,108.95 ",2,836
15966,$4.99 ,1,853
15967,$4.99 ,1,960
15968,"$3,099.96 ",2,828
15982,$4.99 ,1,821
15983,"$3,134.95 ",2,853
15984,"$3,124.96 ",2,826
15985,"$3,179.95 ",2,850
16483,"$4,118.26 ",2,770
16484,"$4,175.53 ",2,789
16485,$39.98 ,1,810
16486,$113.24 ,2,729
16500,$588.96 ,1,985
16501,$4.99 ,1,850
16502,$39.98 ,1,718
16503,$4.99 ,1,958
16517,"$4,698.76 ",2,1014
16518,"$4,698.76 ",2,1010
16519,"$4,752.75 ",2,996
16520,"$4,727.74 ",2,999
16533,"$4,702.39 ",2,828
16534,"$4,820.50 ",2,800
16535,$37.97 ,1,941
16536,$27.28 ,1,944
16550,"$3,001.04 ",2,747
16551,"$5,032.76 ",2,766
16552,"$4,986.79 ",2,775
16553,"$3,001.04 ",2,945
16567,"$7,159.70 ",3,787
16568,$69.97 ,1,1053
16569,"$3,936.54 ",2,1090
16570,"$4,219.32 ",2,1077
16583,$42.28 ,1,722
16584,$172.95 ,2,901
16585,"$7,192.39 ",3,831
16586,$69.99 ,1,889
16587,"$7,063.56 ",3,856
16600,$124.97 ,1,959
16601,$86.26 ,2,775
16602,$77.27 ,2,849
16603,"$7,000.55 ",3,871
16617,$160.55 ,2,838
16618,$76.15 ,2,760
16619,$97.58 ,2,893
16620,"$5,895.24 ",2,758
16634,$106.56 ,2,800
16635,$161.29 ,2,709
16636,"$5,932.74 ",2,751
16637,"$5,900.55 ",2,752
16650,$4.99 ,1,785
16651,$13.98 ,1,768
16652,$48.97 ,1,890
16653,"$2,411.95 ",1,813
16667,$65.99 ,4,709
16668,$607.96 ,1,984
16669,$4.99 ,1,789
16670,"$2,478.34 ",1,952
16684,"$4,158.24 ",2,760
16685,"$4,183.23 ",2,751
16686,"$4,157.73 ",2,737
16687,"$6,070.59 ",2,1079
16700,$92.97 ,2,919
16701,"$4,426.74 ",2,1016
16702,"$6,021.62 ",2,1090
16703,"$6,090.59 ",2,1061
16704,$91.26 ,2,902
17202,"$6,974.06 ",3,777
17203,"$6,952.53 ",3,775
17204,$114.96 ,2,782
17205,$74.98 ,2,782
17219,$35.00 ,1,856
17220,"$6,914.85 ",3,857
17221,"$7,292.31 ",3,864
17222,$36.96 ,1,900
17235,$83.98 ,2,895
17236,$86.27 ,2,887
17237,$173.93 ,2,727
17238,$147.48 ,2,1007
17252,$92.97 ,2,824
17253,$83.98 ,2,709
17254,$147.48 ,2,995
17255,"$4,442.24 ",2,847
17269,"$1,728.27 ",1,942
17270,"$1,735.98 ",1,920
17271,"$1,725.98 ",1,934
17272,"$1,714.97 ",1,928
17285,"$6,093.20 ",2,933
17286,"$6,029.57 ",2,941
17287,$95.26 ,2,840
17288,"$4,426.24 ",2,821
17289,$106.95 ,2,789
17302,$147.44 ,2,822
17303,$123.45 ,2,843
17304,$62.27 ,2,732
17305,$231.96 ,2,705
17319,$38.98 ,2,744
17320,"$4,391.74 ",2,766
17321,$142.46 ,2,719
17322,$94.47 ,2,718
17336,$26.97 ,1,1039
17337,$123.91 ,3,791
15226,"$4,391.41 ",2,805
15228,"$4,375.06 ",2,809
15235,$190.89 ,2,856
15237,$66.26 ,2,802
15242,$37.27 ,2,860
15244,$179.19 ,4,795
15251,$200.20 ,4,702
15253,$78.96 ,2,774
15260,$45.95 ,1,1001
15262,"$3,772.41 ",2,839
15267,"$2,853.58 ",2,736
15269,$7.28 ,1,978
15271,$39.98 ,1,849
15276,"$1,346.76 ",2,1075
15278,$56.97 ,1,1061
15762,$564.48 ,1,919
15764,"$4,413.39 ",2,782
15769,"$3,159.95 ",2,846
15771,"$3,174.95 ",2,827
15778,"$3,177.96 ",2,831
15780,"$3,244.96 ",2,837
15785,"$4,454.35 ",2,792
15787,$167.93 ,2,749
15789,"$4,486.07 ",2,770
15794,$113.97 ,2,734
15796,$59.98 ,2,727
15803,$66.26 ,2,772
15805,$127.47 ,2,744
15810,$67.17 ,2,810
15812,$81.25 ,2,788
15814,$93.97 ,1,812
15819,$30.97 ,1,842
15821,$30.97 ,1,1061
15828,$172.25 ,2,778
15830,"$2,680.38 ",2,1007
15837,$39.98 ,1,899
15839,$24.27 ,1,969
15844,"$3,134.95 ",2,828
15846,"$4,943.32 ",2,746
15853,$59.98 ,1,917
15855,$29.26 ,1,822
15862,"$1,379.95 ",2,1032
15864,$103.55 ,3,814
15869,$13.98 ,1,1031
15871,$39.98 ,1,1007
15878,$225.92 ,3,775
15880,$132.94 ,1,1020
15887,$39.98 ,1,736
15889,"$4,848.03 ",2,753
15894,$89.97 ,1,1000
15896,$7.28 ,1,848
15903,"$1,372.95 ",2,939
15905,"$4,899.02 ",2,757
15912,$93.97 ,1,938
15914,"$3,080.27 ",2,845
15919,$83.97 ,2,737
15921,"$6,549.29 ",3,825
15928,"$6,960.08 ",3,891
15930,$83.97 ,1,846
15937,"$3,145.26 ",2,824
15939,$39.98 ,1,912
15944,"$3,234.94 ",2,853
15946,$103.48 ,1,983
15953,"$1,357.97 ",2,884
15955,$39.98 ,1,935
15962,$61.96 ,1,768
15964,"$3,117.96 ",2,831
15969,"$3,109.95 ",2,841
15971,$39.98 ,1,925
15978,$7.28 ,1,768
15980,"$3,077.98 ",2,839
15987,"$1,404.95 ",2,859
15989,"$3,140.92 ",2,845
15994,"$1,391.95 ",2,883
15996,$564.99 ,1,960
15998,"$2,371.96 ",1,844
16480,$144.94 ,2,718
16482,"$4,783.74 ",2,1044
16487,$73.24 ,2,897
16489,$112.73 ,2,966
16491,"$3,106.33 ",2,867
16496,"$5,960.23 ",2,736
16498,$39.98 ,1,845
16505,$39.98 ,1,750
16507,$35.23 ,1,900
16512,"$3,262.83 ",2,961
16514,"$4,761.74 ",2,1054
16516,"$4,733.75 ",2,1023
16521,"$4,698.76 ",2,1004
16523,"$4,698.76 ",2,999
16530,"$3,001.04 ",2,760
16532,"$4,921.69 ",2,831
16537,$24.99 ,1,949
16539,$83.97 ,1,1058
16541,"$3,028.02 ",2,751
16546,"$3,036.53 ",2,748
16548,"$4,624.91 ",2,771
16555,$31.27 ,1,833
16557,$31.27 ,1,1010
16564,$132.27 ,2,858
16566,"$5,806.35 ",3,763
16571,$52.92 ,2,747
16573,"$3,001.04 ",2,744
16580,"$5,429.76 ",3,879
16582,$35.00 ,1,1042
16589,"$7,343.69 ",3,835
16591,$137.96 ,2,786
16596,"$4,486.54 ",2,863
16598,"$7,131.40 ",3,826
16605,$66.26 ,2,738
16607,"$5,897.53 ",2,754
16614,$71.16 ,2,774
16616,"$5,915.54 ",2,756
16621,$73.86 ,2,840
16623,"$5,973.24 ",2,753
16630,"$5,973.24 ",2,756
16632,$68.87 ,2,808
16639,"$5,908.25 ",2,742
16641,"$2,391.43 ",1,796
16646,$250.91 ,2,738
16648,$7.28 ,1,751
16655,$39.98 ,1,839
16657,"$5,900.55 ",2,755
16664,"$4,377.75 ",2,1065
16666,$205.44 ,2,888
16671,$4.99 ,1,748
16673,"$2,466.32 ",1,915
16680,$104.86 ,2,805
16682,$66.58 ,2,782
16689,$290.46 ,2,863
16691,"$4,471.74 ",2,1023
16696,"$4,506.76 ",2,1029
16698,$230.16 ,2,720
16705,$97.96 ,2,781
16707,"$4,377.75 ",2,999
17189,$46.47 ,1,1027
17191,"$6,895.61 ",3,870
17198,"$7,233.36 ",3,862
17200,$21.98 ,1,981
17207,"$6,979.56 ",3,769
17209,"$7,182.40 ",3,877
17214,"$7,211.39 ",3,791
17216,"$3,370.40 ",2,825
17218,"$6,907.56 ",3,769
17223,$21.98 ,1,852
17225,"$6,986.87 ",3,791
17232,"$4,347.76 ",2,909
17234,$91.26 ,2,754
17239,$86.27 ,2,709
17241,"$4,382.75 ",2,862
17243,$83.98 ,2,938
17248,"$4,382.75 ",2,851
17250,$97.96 ,2,729
17257,"$4,480.73 ",2,829
17259,"$4,404.73 ",2,803
17264,"$2,325.96 ",1,770
17266,$59.98 ,1,834
17268,"$2,319.99 ",1,773
17273,$67.97 ,1,751
17275,$4.99 ,1,1026
17282,$100.25 ,2,712
17284,$90.25 ,2,881
17291,$86.27 ,2,986
17293,"$4,417.75 ",2,800
17298,$174.45 ,2,874
17300,$94.22 ,2,940
17307,$132.95 ,2,1041
17309,"$6,030.61 ",2,937
17316,$97.45 ,2,763
17318,$43.97 ,2,979
11478,$53.99 ,1,986
11479,"$4,970.61 ",3,951
11480,"$4,935.36 ",3,889
11481,"$4,978.05 ",3,984
11494,"$6,973.81 ",3,822
11495,$13.98 ,1,796
11496,"$7,013.79 ",3,786
11497,$34.99 ,1,787
11498,$561.53 ,16,721
11511,$35.00 ,1,1023
11512,"$2,319.99 ",1,733
11513,$863.95 ,1,936
11514,$39.99 ,1,920
11528,"$5,959.71 ",2,1045
11529,"$5,944.21 ",2,1060
11530,$573.80 ,16,731
11531,"$5,875.55 ",2,1056
11545,$53.99 ,1,901
11546,"$4,460.38 ",2,1024
11547,"$4,976.38 ",3,886
11548,"$7,068.27 ",3,780
11561,"$4,344.09 ",2,1025
11562,$84.98 ,1,918
11563,$53.99 ,1,909
11564,"$4,369.09 ",2,1018
11565,$34.99 ,1,844
11578,"$4,406.39 ",2,1024
11579,$43.98 ,1,883
11580,$34.99 ,1,989
11581,$237.19 ,5,769
11595,$34.99 ,1,731
11596,$49.97 ,1,821
11597,$34.99 ,1,725
11598,"$4,548.70 ",2,1012
11611,"$5,873.26 ",2,915
11612,"$6,795.12 ",3,773
11613,"$4,381.39 ",2,981
11614,"$4,438.06 ",2,1000
11615,"$5,205.71 ",3,992
11628,"$5,875.55 ",2,1005
11629,"$5,930.23 ",2,987
11630,"$5,933.26 ",2,978
11631,$707.50 ,16,736
11645,$153.46 ,2,727
11646,$113.48 ,2,889
11647,"$2,365.94 ",1,1049
11648,$88.99 ,2,850
11662,$100.27 ,2,908
11663,"$5,948.24 ",2,1049
11664,"$5,948.24 ",2,1043
11665,"$5,930.23 ",2,1050
11678,"$5,900.55 ",2,1059
11679,$145.96 ,2,762
11680,$93.98 ,2,711
11681,$137.96 ,2,766
11682,$252.98 ,2,752
11695,$128.97 ,2,864
11696,"$5,873.26 ",2,976
11697,$152.96 ,2,818
11698,$255.94 ,5,716
11712,$127.80 ,5,793
11713,$191.95 ,2,770
11714,$93.98 ,2,961
12196,$159.93 ,4,717
12197,$47.94 ,2,968
12198,"$5,969.70 ",2,905
12199,$194.98 ,2,778
12200,"$5,935.55 ",2,1027
12213,"$4,419.06 ",2,1004
12214,"$6,803.92 ",3,744
12215,"$6,890.73 ",3,740
12216,"$6,955.41 ",3,744
12230,"$4,401.06 ",2,930
12231,"$4,354.08 ",2,922
12232,"$4,376.40 ",2,934
12233,$34.99 ,1,713
12247,$77.27 ,2,972
12248,"$3,939.98 ",2,904
12249,$114.96 ,2,801
12250,"$3,964.98 ",2,904
12263,"$6,829.38 ",3,734
12264,"$5,662.90 ",3,950
12265,"$5,964.22 ",2,877
12266,"$4,401.40 ",2,934
12280,"$5,923.23 ",2,870
12281,"$5,169.36 ",3,1002
12282,"$5,111.44 ",3,998
12283,"$5,582.91 ",3,964
12297,"$8,022.58 ",4,782
12298,"$8,053.41 ",4,750
12299,"$4,977.36 ",3,782
12300,"$13,242.70 ",5,805
12313,$43.98 ,1,715
12314,"$7,997.92 ",4,733
12315,"$6,803.13 ",3,1022
12316,"$6,799.45 ",3,1017
12317,"$6,823.42 ",3,1012
12330,"$7,933.41 ",4,737
12331,$49.99 ,1,1031
12332,"$10,789.53 ",4,920
12333,"$10,829.22 ",4,939
12347,"$6,839.12 ",3,828
12348,"$6,906.09 ",3,840
12349,"$6,772.14 ",3,851
12350,"$6,791.75 ",3,827
12364,"$5,898.26 ",2,1005
12365,$53.97 ,2,938
12366,$88.96 ,2,764
12367,$160.45 ,2,781
12380,"$5,570.22 ",3,925
12381,"$5,161.73 ",3,987
12382,"$5,606.26 ",3,938
12383,"$5,898.26 ",2,875
12397,"$4,968.04 ",3,951
12398,"$6,498.72 ",3,835
12399,$58.96 ,1,860
12400,$68.97 ,1,874
12414,$157.29 ,2,852
12415,$74.98 ,1,769
12416,$39.99 ,1,915
12417,$59.27 ,1,725
12915,"$5,896.19 ",2,812
12916,$261.22 ,4,754
12917,"$5,898.26 ",2,986
12918,"$4,763.34 ",2,993
12932,$48.98 ,2,795
12933,$142.95 ,2,915
12934,"$4,551.53 ",2,995
12935,"$4,794.31 ",2,984
12948,$76.97 ,1,1050
12949,"$4,558.52 ",2,818
12950,"$4,760.32 ",2,800
12951,$30.97 ,1,1007
12952,$36.96 ,1,870
12965,$56.97 ,1,1060
12966,$106.96 ,1,909
12967,$21.98 ,1,935
12968,$21.98 ,1,768
12982,$57.97 ,2,819
12983,$100.46 ,1,1033
12984,$200.20 ,4,793
12985,$43.99 ,2,891
12999,"$6,840.46 ",3,803
13000,"$6,799.45 ",3,799
13001,"$6,799.43 ",3,813
13002,$294.94 ,3,771
13015,$155.00 ,2,967
13016,"$4,813.32 ",2,981
13017,$42.28 ,1,864
13018,"$2,642.38 ",2,777
13019,"$4,835.29 ",2,805
13032,"$4,740.63 ",2,1000
13033,$45.95 ,1,713
13034,$94.71 ,2,843
13035,"$2,638.06 ",2,760
13049,"$5,647.22 ",3,787
13050,"$5,651.25 ",3,785
13051,"$6,831.74 ",3,797
13052,$30.97 ,1,970
13065,"$1,700.99 ",1,937
13066,"$3,033.31 ",2,1018
13067,"$3,059.31 ",2,976
13068,"$2,815.52 ",2,999
13069,"$2,731.54 ",2,999
13082,"$6,906.39 ",3,780
13083,"$4,532.52 ",2,981
13084,"$1,798.96 ",1,935
13085,"$3,089.80 ",2,935
13099,$216.96 ,2,808
13100,"$2,376.96 ",1,988
13101,"$4,736.03 ",2,896
13102,"$2,386.94 ",1,997
13116,$230.25 ,3,772
13117,"$6,831.42 ",3,782
13118,"$5,669.90 ",3,738
13119,"$6,829.45 ",3,767
13132,"$6,880.62 ",3,782
13133,"$6,813.12 ",3,793
13134,"$5,648.92 ",3,753
13135,"$6,773.14 ",3,774
13619,"$6,808.10 ",3,769
13620,"$6,848.07 ",3,778
13634,$234.93 ,3,737
13635,$215.74 ,3,735
13636,"$6,831.76 ",3,762
13637,"$6,777.13 ",3,739
13650,"$6,768.14 ",3,733
13651,"$6,812.12 ",3,741
13652,$30.97 ,1,967
13653,"$4,546.79 ",2,939
13654,$56.97 ,1,906
13667,"$3,001.04 ",2,1048
13668,$114.21 ,3,754
13669,$129.71 ,3,712
13670,$178.45 ,3,759
13684,$39.98 ,1,762
13685,"$6,509.69 ",3,858
13686,"$6,493.24 ",3,846
13687,"$5,873.26 ",2,855
13701,$169.52 ,4,712
13702,"$4,478.84 ",2,757
13703,$74.98 ,1,969
13704,"$2,736.53 ",2,937
13717,$74.98 ,1,958
13718,"$3,062.33 ",2,829
13719,"$1,129.48 ",1,949
13720,"$1,155.48 ",1,839
13734,"$4,522.50 ",2,757
13735,"$4,516.53 ",2,733
13736,"$4,478.84 ",2,742
13737,$39.25 ,1,913
13751,$224.91 ,3,734
13752,$24.27 ,1,869
13753,$84.92 ,1,702
13754,$56.97 ,1,743
13767,"$5,910.22 ",2,748
13768,"$5,063.52 ",3,782
13769,"$5,085.53 ",3,769
13770,"$6,428.23 ",3,818
13771,"$6,535.69 ",3,807
13784,"$7,138.10 ",3,738
13785,$121.83 ,2,927
13786,$4.99 ,1,879
13787,$59.98 ,1,959
13801,"$3,262.83 ",2,954
13802,$79.46 ,1,1042
13803,$186.28 ,1,871
13804,$27.28 ,1,730
13818,$39.99 ,1,1064
13819,$35.00 ,1,922
13820,"$5,908.26 ",2,828
13821,"$5,940.54 ",2,842
13834,$21.98 ,1,782
13835,$36.96 ,1,855
13836,"$4,380.04 ",2,920
13837,$89.97 ,1,779
13851,"$2,331.95 ",1,780
13852,"$2,294.99 ",1,763
13853,"$2,329.98 ",1,748
13854,"$3,247.82 ",2,1055
14336,"$1,893.91 ",2,961
14337,"$1,815.15 ",2,962
14338,$828.74 ,1,958
14339,$71.95 ,1,1052
14352,$85.48 ,1,904
14353,$128.84 ,3,1000
14354,"$2,755.42 ",2,792
14355,"$1,804.92 ",2,961
14356,"$3,352.40 ",2,938
14369,$46.47 ,1,908
14370,$122.56 ,3,889
14371,$119.86 ,3,726
14372,$24.27 ,1,933
14386,"$1,918.40 ",2,921
14387,$898.46 ,1,973
14388,$81.46 ,1,947
14389,$7.28 ,1,792
14402,$39.98 ,1,730
14403,$7.28 ,1,748
14404,$4.99 ,1,1042
14405,$64.47 ,1,831
14406,"$1,851.39 ",2,936
14419,"$3,371.40 ",2,898
14420,"$3,320.43 ",2,913
14421,"$3,369.41 ",2,891
14422,$38.88 ,1,999
14436,"$4,776.01 ",2,827
14437,$21.98 ,1,743
14438,"$3,352.40 ",2,888
14439,"$3,312.70 ",2,895
14453,"$3,401.39 ",2,890
14454,$31.97 ,1,1003
14455,$218.93 ,3,778
14456,"$3,405.91 ",2,913
14469,$64.47 ,1,1005
14470,"$3,382.40 ",2,904
14471,"$3,355.43 ",2,903
14472,"$3,503.70 ",2,887
14486,"$3,310.41 ",2,914
14487,$39.98 ,1,935
14488,$67.93 ,1,813
14489,$39.98 ,1,795
14503,$39.98 ,1,957
14504,$162.24 ,3,708
14505,$61.96 ,1,1050
14506,$39.98 ,1,778
14519,$80.96 ,1,1023
14520,"$1,503.58 ",2,937
14521,$117.96 ,2,778
14522,$126.95 ,2,828
14523,"$3,807.40 ",2,941
14536,$68.49 ,1,911
14537,$42.28 ,1,907
14538,"$3,017.01 ",2,837
14539,"$3,271.82 ",2,824
14553,$147.95 ,2,979
14554,$178.45 ,2,874
14555,"$3,021.02 ",2,804
14556,$19.97 ,1,826
14570,$39.98 ,1,970
15054,"$4,155.22 ",2,906
15055,"$4,178.25 ",2,895
15056,"$6,749.05 ",3,760
15057,$114.96 ,2,809
15071,"$2,746.55 ",2,833
15072,"$2,755.54 ",2,829
15073,"$4,143.26 ",2,862
15074,$85.48 ,1,711
15088,"$5,896.19 ",2,734
15089,"$5,895.24 ",2,749
15090,$163.99 ,1,891
15091,$39.98 ,1,969
15104,$69.99 ,1,894
15105,$119.98 ,1,1034
15106,"$8,421.28 ",3,869
15107,$69.99 ,1,1010
15108,$210.54 ,2,816
15121,"$5,202.73 ",3,748
15122,"$5,193.72 ",3,747
15123,$81.26 ,2,768
15124,$122.44 ,2,952
15138,$123.45 ,2,796
15139,$59.98 ,2,981
15140,$62.27 ,2,794
15141,$63.97 ,2,737
15155,"$3,148.94 ",2,912
15156,$124.99 ,1,1010
15157,$213.94 ,3,763
15158,$39.98 ,1,1051
15171,"$4,392.02 ",2,819
15172,$215.45 ,4,778
15173,$45.95 ,1,984
15174,$99.90 ,1,829
15188,"$1,631.46 ",2,807
15189,"$1,552.48 ",2,807
15190,$98.96 ,1,756
15191,"$1,552.48 ",2,820
15205,"$4,433.69 ",2,795
15206,$98.96 ,2,802
15207,"$4,446.40 ",2,795
15208,"$2,951.56 ",2,838
15221,"$4,447.87 ",2,800
15222,$123.45 ,2,796
15223,"$4,366.41 ",2,813
15224,$71.92 ,2,766
15225,"$4,401.41 ",2,798
15238,$98.96 ,2,809
15239,$123.45 ,2,878
15240,$73.96 ,2,750
15241,$51.91 ,2,877
15255,"$1,587.47 ",2,785
15256,"$1,631.46 ",2,774
15257,$39.98 ,1,1061
15258,$4.99 ,1,827
15272,$64.47 ,1,767
15273,$103.48 ,1,999
15274,$114.46 ,1,957
15275,$13.98 ,1,1037
15773,$64.47 ,1,887
15774,$124.99 ,1,997
15775,$15.23 ,1,866
15776,$4.99 ,1,949
15790,"$2,668.38 ",2,1037
15791,$42.26 ,2,759
15792,"$2,645.40 ",2,1010
15793,"$4,369.09 ",2,763
15806,$102.85 ,2,969
15807,$70.57 ,2,748
15808,"$4,424.08 ",2,773
15809,$62.59 ,2,894
15823,$67.96 ,2,777
15824,$75.97 ,1,1020
15825,$39.98 ,1,716
15826,$184.71 ,4,709
15840,"$3,080.27 ",2,839
15841,"$3,105.27 ",2,850
15842,"$3,152.96 ",2,838
15843,"$3,142.97 ",2,837
15856,$153.21 ,3,723
15857,$4.99 ,1,799
15858,$7.28 ,1,892
15859,$74.14 ,3,816
15860,"$1,322.98 ",2,1019
15873,"$3,123.93 ",2,836
15874,$225.44 ,3,788
15875,$15.23 ,1,997
15876,"$4,789.02 ",2,760
15890,"$1,375.26 ",2,952
15891,$39.98 ,1,735
15892,"$1,401.46 ",2,917
15893,"$1,428.94 ",2,921
15907,$4.99 ,1,821
15908,"$1,413.93 ",2,902
15909,"$1,380.25 ",2,895
15910,$39.98 ,1,1014
15923,"$6,592.78 ",3,749
15924,"$5,744.00 ",3,883
15925,"$5,905.81 ",3,864
15926,"$6,978.56 ",3,905
15940,$7.28 ,1,1037
15941,"$3,105.27 ",2,843
15942,$191.87 ,3,831
15943,$365.41 ,3,857
15957,$163.99 ,1,892
15958,$68.49 ,1,952
15959,"$3,117.97 ",2,843
15960,$4.99 ,1,736
15973,$39.98 ,1,758
15974,$208.41 ,3,771
15975,$166.28 ,1,834
15976,"$3,157.97 ",2,838
15977,$39.98 ,1,794
15990,"$3,099.96 ",2,832
15991,"$3,127.25 ",2,848
15992,"$3,194.93 ",2,852
15993,$597.26 ,1,952
16475,"$4,673.88 ",2,843
16476,"$4,715.49 ",2,868
16477,$39.98 ,1,1049
16478,"$2,385.94 ",1,810
16492,$130.94 ,2,708
16493,"$4,197.25 ",2,741
16494,"$5,961.20 ",2,745
16495,"$6,002.23 ",2,756
16508,$83.97 ,1,860
16509,"$3,258.79 ",2,784
16510,$27.28 ,1,997
16511,$47.26 ,2,899
16525,"$4,752.75 ",2,969
16526,"$4,758.24 ",2,933
16527,"$4,752.75 ",2,919
16528,"$4,698.76 ",2,923
16542,$44.97 ,2,735
